text,image,카테고리_주제,카테고리_품사,실체,필요성분,명사구분,동사구분
표본,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/pyo_bon_.png,학교,명사,2,0,0,0
플라스틱,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/peul_ra_seu_tig_.png,학교,명사,2,0,0,0
해부하다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/hae_bu_ha_da_001_.png,학교,명사,0,을,0,0
해부하다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/hae_bu_ha_da_002_.png,학교,명사,0,을,0,0
해왕성,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/hae_wang_seong_.png,학교,명사,2,0,0,0
현미경,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/hyeon_mi_gyeong_.png,학교,명사,2,0,0,0
화석,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/hwa_seog_002_.png,학교,명사,2,0,0,0
화석,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/hwa_seog_001_.png,학교,명사,2,0,0,0
화성,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/hwa_seong_.png,학교,명사,2,0,0,0
가마솥,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/ga_ma_sot_.png,학교,명사,2,0,0,0
가운데,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/ga_un_de_.png,학교,명사,1,0,0,0
갈아요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/gal_a_yo_002_.png,학교,동사,0,을,0,0
거북선,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/geo_bug_seon_.png,학교,명사,2,0,0,0
고인돌,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/go_in_dol_2.png,학교,명사,2,0,0,0
곡물을-갈아요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/gog_mul_eul_gal_a_yo_003_.png,학교,동사,0,0,0,0
곡물을갈아요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/gog_mul_eul_gal_a_yo_001_.png,학교,동사,0,0,0,0
곡물을갈아요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/gog_mul_eul_gal_a_yo_002_.png,학교,동사,0,0,0,0
공업,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/gong_eob_2.png,학교,명사,1,0,0,0
공장,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/gong_jang_.png,학교,명사,2,0,0,0
괭이,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/gwaeng_i_.png,학교,명사,2,0,0,0
금줄,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/geum_jul_.png,학교,명사,2,0,0,0
나막신,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/na_mag_sin_.png,학교,명사,2,0,0,0
나침반,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/na_cim_ban_002_.png,학교,명사,2,0,0,0
낫,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/nas_.png,학교,명사,2,0,0,0
농촌,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/nong_con_.png,학교,명사,2,0,0,0
능선,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/neung_seon_.png,학교,명사,1,0,0,0
다듬잇돌과다듬이방망이,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/da_deum_is_dol_gwa_da_deum_i_bang_mang_i_.png,학교,명사,2,0,0,0
도롱이,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/do_rong_i_.png,학교,명사,2,0,0,0
도시,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/do_si_.png,학교,명사,2,0,0,0
돌하루방,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/dol_ha_ru_bang_.png,학교,명사,2,0,0,0
등고선,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/deung_go_seon_001_.png,학교,명사,2,0,0,0
등고선,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/deung_go_seon_002_.png,학교,명사,2,0,0,0
맷돌,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/maes_dol_.png,학교,명사,2,0,0,0
먹,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/meog_001_.png,학교,명사,2,0,0,0
먹,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/meog_002_.png,학교,명사,2,0,0,0
먹,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/meog_003_.png,학교,명사,2,0,0,0
무형문화재,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/mu_hyeong_mun_hwa_jae_001_.png,학교,명사,1,0,0,0
무형문화재,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/mu_hyeong_mun_hwa_jae_200_.png,학교,명사,1,0,0,0
밥을지어요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/bab_eul_ji_eo_yo_.png,학교,명사,0,0,0,0
밭을갈아요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/bat_eul_gal_a_yo_.png,학교,동사,0,0,0,0
백두산,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/baeg_du_san_001_.png,학교,명사,2,0,0,0
백두산,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/baeg_du_san_002_.png,학교,명사,2,0,0,0
베어요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/be_eo_yo_.png,학교,동사,0,을,0,0
베틀,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/be_teul_.png,학교,명사,2,0,0,0
베틀로옷감을짜요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/be_teul_ro_os_gam_eul_jja_yo_.png,학교,동사,0,0,0,0
병풍,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/byeong_pung_.png,학교,명사,2,0,0,0
복주머니,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/bog_ju_meo_ni_.png,학교,명사,2,0,0,0
부네탈,http://220.69.171.28:8080/Symbol/Symbol/sunnyk/bu_ne_tal_sy.png,학교,명사,2,0,0,0
부채,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/bu_cae_.png,학교,명사,2,0,0,0
부채,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/bu_cae_201_.png,학교,명사,2,0,0,0
분지,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/bun_ji_.png,학교,명사,2,0,0,0
산림촌,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/san_rim_con_.png,학교,명사,2,0,0,0
삼태기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/sam_tae_gi_.png,학교,명사,2,0,0,0
상투,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/sang_tu_001_.png,학교,명사,2,0,0,0
상투,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/sang_tu_002_.png,학교,명사,2,0,0,0
상투,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/sang_tu_003_.png,학교,명사,2,0,0,0
서당,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/seo_dang_.png,학교,명사,2,0,0,0
세계지도,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/se_gye_ji_do_.png,학교,명사,2,0,0,0
시골,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/si_gol_.png,학교,명사,2,0,0,0
양반탈,http://220.69.171.28:8080/Symbol/Symbol/sunnyk/yang_ban_tal_sy.png,학교,명사,2,0,0,0
어촌,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/eo_con_.png,학교,명사,2,0,0,0
온돌,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/on_dol_.png,학교,명사,2,0,0,0
옹기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/ong_gi_.png,학교,명사,2,0,0,0
유형문화재,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/yu_hyeong_mun_hwa_jae_001_.png,학교,명사,1,0,0,0
유형문화재,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/yu_hyeong_mun_hwa_jae_002_.png,학교,명사,1,0,0,0
장독대,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/jang_dog_dae_.png,학교,명사,2,0,0,0
쟁기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/jaeng_gi_.png,학교,명사,2,0,0,0
절구,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/jeol_gu_.png,학교,명사,2,0,0,0
지게,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/ji_ge_.png,학교,명사,2,0,0,0
지도,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/ji_do_1.png,학교,명사,2,0,0,0
지형,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/ji_hyeong_.png,학교,명사,1,0,0,0
탈,http://220.69.171.28:8080/Symbol/Symbol/sunnyk/tal_sy.png,학교,명사,2,0,0,0
태극기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/tae_geug_gi_.png,학교,명사,2,0,0,0
한국지도,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/han_gug_ji_do_.png,학교,명사,2,0,0,0
한글,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/han_geul_.png,학교,명사,2,0,0,0
한옥,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/han_og_.png,학교,명사,2,0,0,0
호롱,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/ho_rong_.png,학교,명사,2,0,0,0
호미,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/ho_mi_.png,학교,명사,2,0,0,0
화로,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n9_sa_hoe_/hwa_ro_.png,학교,명사,2,0,0,0
가야금,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/ga_ya_geum_.png,학교,명사,2,0,0,0
거문고,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/geo_mun_go_.png,학교,명사,2,0,0,0
계이름,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/gye_i_reum_.png,학교,명사,1,0,0,0
교향곡,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/gyo_hyang_gog_.png,학교,명사,1,0,0,0
그래픽,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/geu_rae_pig_.png,학교,명사,1,0,0,0
그림,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/geu_rim_.png,학교,명사,2,0,0,0
단소,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/dan_so_.png,학교,명사,0,0,0,0
대중가요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/dae_jung_ga_yo_.png,학교,명사,0,0,0,0
데칼코마니,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/de_kal_ko_ma_ni_.png,학교,명사,0,0,0,0
디자인,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/di_ja_in_.png,학교,명사,1,0,0,0
리코더,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/ri_ko_deo_.png,학교,명사,0,0,0,0
만들다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/man_deul_da_.png,학교,동사,0,을,0,0
먹,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/meog_.png,학교,명사,2,0,0,0
본드,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/bon_deu_.png,학교,명사,2,0,0,0
상상화,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/sang_sang_hwa_.png,학교,명사,2,0,0,0
서양화,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/seo_yang_hwa_.png,학교,명사,2,0,0,0
선을그리다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/seon_eul_geu_ri_da_.png,학교,동사,0,0,0,0
수채화,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/su_cae_hwa_.png,학교,명사,2,0,0,0
악보,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/ag_bo_.png,학교,명사,2,0,0,0
액자,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/aeg_ja_.png,학교,명사,2,0,0,0
유화,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/yu_hwa_.png,학교,명사,1,0,0,0
자르다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/ja_reu_da_001_.png,학교,동사,0,을,0,0
자르다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/ja_reu_da_002_.png,학교,동사,0,을,0,0
장구,http://220.69.171.28:8080/Symbol/Symbol/sunnyk/jang_gu_sy.png,학교,명사,2,0,0,0
재다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/jae_da_.png,학교,동사,0,을,0,0
접다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/jeob_da_001_.png,학교,동사,0,을,0,0
접다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/jeob_da_002_.png,학교,동사,0,을,0,0
찢다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/jjij_da_.png,학교,동사,0,을,0,0
크레용,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/keu_re_yong_.png,학교,명사,2,0,0,0
크로키,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/keu_ro_ki_.png,학교,명사,1,0,0,0
펀치,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/peon_ci_.png,학교,명사,1,0,0,0
포스터,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/po_seu_teo_.png,학교,명사,2,0,0,0
포스터칼라,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/po_seu_teo_kal_ra_.png,학교,명사,2,0,0,0
풀칠을해요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/pul_cil_eul_hae_yo_201_.png,학교,동사,0,0,0,0
풍경화,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/pung_gyeong_hwa_.png,학교,명사,2,0,0,0
하모니카,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/ha_mo_ni_ka_.png,학교,명사,2,0,0,0
하모니카,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/ha_mo_ni_ka_201_.png,학교,명사,2,0,0,0
형광펜,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/hyeong_gwang_pen_.png,학교,명사,2,0,0,0
화선지,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n10_ye_sul_gong_ye_/hwa_seon_ji_.png,학교,명사,2,0,0,0
0,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n0_.png,학교,명사,1,0,0,0
1,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n1_.png,학교,명사,1,0,0,0
10,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n10_.png,학교,명사,1,0,0,0
100,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n100_.png,학교,명사,1,0,0,0
1000,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n1000_.png,학교,명사,1,0,0,0
10000,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n10000_.png,학교,명사,1,0,0,0
11,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n11_.png,학교,명사,1,0,0,0
12,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n12_.png,학교,명사,1,0,0,0
13,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n13_.png,학교,명사,1,0,0,0
14,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n14_.png,학교,명사,1,0,0,0
15,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n15_.png,학교,명사,1,0,0,0
16,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n16_.png,학교,명사,1,0,0,0
17,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n17_.png,학교,명사,1,0,0,0
18,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n18_.png,학교,명사,1,0,0,0
19,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n19_.png,학교,명사,1,0,0,0
2,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n2_.png,학교,명사,1,0,0,0
20,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n20_.png,학교,명사,1,0,0,0
21,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n21_.png,학교,명사,1,0,0,0
22,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n22_.png,학교,명사,1,0,0,0
23,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n23_.png,학교,명사,1,0,0,0
24,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n24_.png,학교,명사,1,0,0,0
25,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n25_.png,학교,명사,1,0,0,0
26,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n26_.png,학교,명사,1,0,0,0
27,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n27_.png,학교,명사,1,0,0,0
28,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n28_.png,학교,명사,1,0,0,0
29,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n29_.png,학교,명사,1,0,0,0
2분의1,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n2_bun_yi_1_.png,학교,명사,1,0,0,0
3,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n3_.png,학교,명사,1,0,0,0
30,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n30_.png,학교,명사,1,0,0,0
31,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n31_.png,학교,명사,1,0,0,0
32,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n32_.png,학교,명사,1,0,0,0
33,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n33_.png,학교,명사,1,0,0,0
34,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n34_.png,학교,명사,1,0,0,0
35,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n35_.png,학교,명사,1,0,0,0
36,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n36_.png,학교,명사,1,0,0,0
37,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n37_.png,학교,명사,1,0,0,0
38,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n38_.png,학교,명사,1,0,0,0
39,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n39_.png,학교,명사,1,0,0,0
3분의1,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n3_bun_yi_1_.png,학교,명사,1,0,0,0
3분의2,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n3_bun_yi_2_.png,학교,명사,1,0,0,0
4,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n4_.png,학교,명사,1,0,0,0
40,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n40_.png,학교,명사,1,0,0,0
41,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n41_.png,학교,명사,1,0,0,0
42,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n42_.png,학교,명사,1,0,0,0
43,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n43_.png,학교,명사,1,0,0,0
44,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n44_.png,학교,명사,1,0,0,0
45,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n45_.png,학교,명사,1,0,0,0
46,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n46_.png,학교,명사,1,0,0,0
47,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n47_.png,학교,명사,1,0,0,0
48,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n48_.png,학교,명사,1,0,0,0
49,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n49_.png,학교,명사,1,0,0,0
4분의1,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n4_bun_yi_1_.png,학교,명사,1,0,0,0
4분의3,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n4_bun_yi_3_.png,학교,명사,1,0,0,0
5,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n5_.png,학교,명사,1,0,0,0
50,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n50_.png,학교,명사,1,0,0,0
51,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n51_.png,학교,명사,1,0,0,0
52,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n52_.png,학교,명사,1,0,0,0
53,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n53_.png,학교,명사,1,0,0,0
54,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n54_.png,학교,명사,1,0,0,0
55,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n55_.png,학교,명사,1,0,0,0
56,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n56_.png,학교,명사,1,0,0,0
57,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n57_.png,학교,명사,1,0,0,0
58,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n58_.png,학교,명사,1,0,0,0
59,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n59_.png,학교,명사,1,0,0,0
6,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n6_.png,학교,명사,1,0,0,0
60,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n60_.png,학교,명사,1,0,0,0
61,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n61_.png,학교,명사,1,0,0,0
62,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n62_.png,학교,명사,1,0,0,0
63,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n63_.png,학교,명사,1,0,0,0
64,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n64_.png,학교,명사,1,0,0,0
65,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n65_.png,학교,명사,1,0,0,0
66,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n66_.png,학교,명사,1,0,0,0
67,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n67_.png,학교,명사,1,0,0,0
